Sample,Time(S),CH1(V),CH2(V)
6774,-1.418,0.28691,-0.0732059
6775,-1.417,0.28691,-0.0732059
6776,-1.416,0.28691,-0.0732059
6777,-1.415,0.28691,-0.0732059
6778,-1.414,0.28691,-0.0732059
6779,-1.413,0.28691,-0.0732059
6780,-1.412,0.28691,-0.0732059
6781,-1.411,0.28691,-0.0732059
6782,-1.41,0.28691,-0.0732059
6783,-1.409,0.28691,-0.0732059
6784,-1.408,0.28691,-0.0732059
6785,-1.407,0.28691,-0.0732059
6786,-1.406,0.28691,-0.0732059
6787,-1.405,0.28691,-0.0732059
6788,-1.404,0.28691,-0.0732059
6789,-1.403,0.28691,-0.0732059
6790,-1.402,0.28691,-0.0732059
6791,-1.401,0.28691,-0.0732059
6792,-1.4,0.28691,-0.0732059
6793,-1.399,0.28691,-0.0732059
6794,-1.398,0.28691,-0.0732059
6795,-1.397,0.28691,-0.0732059
6796,-1.396,0.28691,-0.0732059
6797,-1.395,0.28691,-0.0732059
6798,-1.394,0.28691,-0.0732059
6799,-1.393,0.28691,-0.0732059
6800,-1.392,0.28691,-0.0732059
6801,-1.391,0.28691,-0.0732059
6802,-1.39,0.28691,-0.0732059
6803,-1.389,0.28691,-0.0732059
6804,-1.388,0.28691,-0.0732059
6805,-1.387,0.28691,-0.0732059
6806,-1.386,0.28691,-0.0732059
6807,-1.385,0.28691,-0.0732059
6808,-1.384,0.28691,-0.0732059
6809,-1.383,0.28691,-0.0732059
6810,-1.382,0.28691,-0.0732059
6811,-1.381,0.28691,-0.0732059
6812,-1.38,0.28691,-0.0732059
6813,-1.379,0.28691,-0.0732059
6814,-1.378,0.28691,-0.0732059
6815,-1.377,0.28691,-0.0732059
6816,-1.376,0.28691,-0.0732059
6817,-1.375,0.28691,-0.0732059
6818,-1.374,0.28691,-0.0732059
6819,-1.373,0.28691,-0.0732059
6820,-1.372,0.28691,-0.0732059
6821,-1.371,0.28691,-0.0732059
6822,-1.37,0.28691,-0.0732059
6823,-1.369,0.28691,-0.0732059
6824,-1.368,0.28691,-0.0732059
6825,-1.367,0.28691,-0.0732059
6826,-1.366,0.28691,-0.0732059
6827,-1.365,0.28691,-0.0732059
6828,-1.364,0.28691,-0.0732059
6829,-1.363,0.28691,-0.0732059
6830,-1.362,0.28691,-0.0732059
6831,-1.361,0.28691,-0.0732059
6832,-1.36,0.28691,-0.0732059
6833,-1.359,0.28691,-0.0732059
6834,-1.358,0.28691,-0.0732059
6835,-1.357,0.28691,-0.0732059
6836,-1.356,0.28691,-0.0732059
6837,-1.355,0.28691,-0.0732059
6838,-1.354,0.28691,-0.0732059
6839,-1.353,0.28691,-0.0732059
6840,-1.352,0.28691,-0.0732059
6841,-1.351,0.28691,-0.0732059
6842,-1.35,0.28691,-0.0732059
6843,-1.349,0.28691,-0.0732059
6844,-1.348,0.28691,-0.0732059
6845,-1.347,0.28691,-0.0732059
6846,-1.346,0.28691,-0.0732059
6847,-1.345,0.28691,-0.0732059
6848,-1.344,0.28691,-0.0732059
6849,-1.343,0.28691,-0.0732059
6850,-1.342,0.28691,-0.0732059
6851,-1.341,0.28691,-0.0732059
6852,-1.34,0.28691,-0.0732059
6853,-1.339,0.28691,-0.0732059
6854,-1.338,0.28691,-0.0732059
6855,-1.337,0.28691,-0.0732059
6856,-1.336,0.28691,-0.0732059
6857,-1.335,0.28691,-0.0732059
6858,-1.334,0.28691,-0.0732059
6859,-1.333,0.28691,-0.0732059
6860,-1.332,0.28691,-0.0732059
6861,-1.331,0.28691,-0.0732059
6862,-1.33,0.28691,-0.0732059
6863,-1.329,0.28691,-0.0732059
6864,-1.328,0.28691,-0.0732059
6865,-1.327,0.28691,-0.0732059
6866,-1.326,0.28691,-0.0732059
6867,-1.325,0.28691,-0.0732059
6868,-1.324,0.28691,-0.0732059
6869,-1.323,0.28691,-0.0732059
6870,-1.322,0.28691,-0.0732059
6871,-1.321,0.28691,-0.0732059
6872,-1.32,0.28691,-0.0732059
6873,-1.319,0.28691,-0.0732059
6874,-1.318,0.28691,-0.0732059
6875,-1.317,0.28691,-0.0732059
6876,-1.316,0.28691,-0.0732059
6877,-1.315,0.28691,-0.0732059
6878,-1.314,0.28691,-0.0732059
6879,-1.313,0.28691,-0.0732059
6880,-1.312,0.28691,-0.0732059
6881,-1.311,0.28691,-0.0732059
6882,-1.31,0.28691,-0.0732059
6883,-1.309,0.28691,-0.0732059
6884,-1.308,0.28691,-0.0732059
6885,-1.307,0.28691,-0.0732059
6886,-1.306,0.28691,-0.0732059
6887,-1.305,0.28691,-0.0732059
6888,-1.304,0.28691,-0.0732059
6889,-1.303,0.28691,-0.0732059
6890,-1.302,0.28691,-0.0732059
6891,-1.301,0.28691,-0.0732059
6892,-1.3,0.28691,-0.0732059
6893,-1.299,0.28691,-0.0732059
6894,-1.298,0.28691,-0.0732059
6895,-1.297,0.28691,-0.0732059
6896,-1.296,0.28691,-0.0732059
6897,-1.295,0.28691,-0.0732059
6898,-1.294,0.28691,-0.0732059
6899,-1.293,0.28691,-0.0732059
6900,-1.292,0.28691,-0.0732059
6901,-1.291,0.28691,-0.0732059
6902,-1.29,0.28691,-0.0732059
6903,-1.289,0.28691,-0.0732059
6904,-1.288,0.28691,-0.0732059
6905,-1.287,0.28691,-0.0732059
6906,-1.286,0.28691,-0.0732059
6907,-1.285,0.28691,-0.0732059
6908,-1.284,0.28691,-0.0732059
6909,-1.283,0.28691,-0.0732059
6910,-1.282,0.28691,-0.0732059
6911,-1.281,0.28691,-0.0732059
6912,-1.28,0.28691,-0.0732059
6913,-1.279,0.28691,-0.0732059
6914,-1.278,0.28691,-0.0732059
6915,-1.277,0.28691,-0.0732059
6916,-1.276,0.28691,-0.0732059
6917,-1.275,0.28691,-0.0732059
6918,-1.274,0.28691,-0.0732059
6919,-1.273,0.28691,-0.0732059
6920,-1.272,0.28691,-0.0732059
6921,-1.271,0.28691,-0.0732059
6922,-1.27,0.28691,-0.0732059
6923,-1.269,0.28691,-0.0732059
6924,-1.268,0.28691,-0.0732059
6925,-1.267,0.28691,-0.0732059
6926,-1.266,0.28691,-0.0732059
6927,-1.265,0.28691,-0.0732059
6928,-1.264,0.28691,-0.0732059
6929,-1.263,0.28691,-0.0732059
6930,-1.262,0.28691,-0.0732059
6931,-1.261,0.28691,-0.0732059
6932,-1.26,0.28691,-0.0732059
6933,-1.259,0.28691,-0.0732059
6934,-1.258,0.28691,-0.0732059
6935,-1.257,0.28691,-0.0732059
6936,-1.256,0.28691,-0.0732059
6937,-1.255,0.28691,-0.0732059
6938,-1.254,0.28691,-0.0732059
6939,-1.253,0.28691,-0.0732059
6940,-1.252,0.28691,-0.0732059
6941,-1.251,0.28691,-0.0732059
6942,-1.25,0.28691,-0.0732059
6943,-1.249,0.28691,-0.0732059
6944,-1.248,0.28691,-0.0732059
6945,-1.247,0.28691,-0.0732059
6946,-1.246,0.28691,-0.0732059
6947,-1.245,0.28691,-0.0732059
6948,-1.244,0.28691,-0.0732059
6949,-1.243,0.28691,-0.0732059
6950,-1.242,0.28691,-0.0732059
6951,-1.241,0.28691,-0.0732059
6952,-1.24,0.28691,-0.0732059
6953,-1.239,0.28691,-0.0732059
6954,-1.238,0.28691,-0.0732059
6955,-1.237,0.28691,-0.0732059
6956,-1.236,0.28691,-0.0732059
6957,-1.235,0.28691,-0.0732059
6958,-1.234,0.28691,-0.0732059
6959,-1.233,0.28691,-0.0732059
6960,-1.232,0.28691,-0.0732059
6961,-1.231,0.28691,-0.0732059
6962,-1.23,0.28691,-0.0732059
6963,-1.229,0.28691,-0.0732059
6964,-1.228,0.28691,-0.0732059
6965,-1.227,0.28691,-0.0732059
6966,-1.226,0.28691,-0.0732059
6967,-1.225,0.28691,-0.0732059
6968,-1.224,0.28691,-0.0732059
6969,-1.223,0.28691,-0.0732059
6970,-1.222,0.28691,-0.0732059
6971,-1.221,0.28691,-0.0732059
6972,-1.22,0.28691,-0.0732059
6973,-1.219,0.28691,-0.0732059
6974,-1.218,0.28691,-0.0732059
6975,-1.217,0.28691,-0.0732059
6976,-1.216,0.28691,-0.0732059
6977,-1.215,0.28691,-0.0732059
6978,-1.214,0.28691,-0.0732059
6979,-1.213,0.28691,-0.0732059
6980,-1.212,0.28691,-0.0732059
6981,-1.211,0.28691,-0.0732059
6982,-1.21,0.28691,-0.0732059
6983,-1.209,0.28691,-0.0732059
6984,-1.208,0.28691,-0.0732059
6985,-1.207,0.28691,-0.0732059
6986,-1.206,0.28691,-0.0732059
6987,-1.205,0.28691,-0.0732059
6988,-1.204,0.28691,-0.0732059
6989,-1.203,0.28691,-0.0732059
6990,-1.202,0.28691,-0.0732059
6991,-1.201,0.28691,-0.0732059
6992,-1.2,0.28691,-0.0732059
6993,-1.199,0.28691,-0.0732059
6994,-1.198,0.28691,-0.0732059
6995,-1.197,0.28691,-0.0732059
6996,-1.196,0.28691,-0.0732059
6997,-1.195,0.28691,-0.0732059
6998,-1.194,0.28691,-0.0732059
6999,-1.193,0.28691,-0.0732059
7000,-1.192,0.28691,-0.0732059
7001,-1.191,0.28691,-0.0732059
7002,-1.19,0.28691,-0.0732059
7003,-1.189,0.28691,-0.0732059
7004,-1.188,0.28691,-0.0732059
7005,-1.187,0.28691,-0.0732059
7006,-1.186,0.28691,-0.0732059
7007,-1.185,0.28691,-0.0732059
7008,-1.184,0.28691,-0.0732059
7009,-1.183,0.28691,-0.0732059
7010,-1.182,0.28691,-0.0732059
7011,-1.181,0.28691,-0.0732059
7012,-1.18,0.28691,-0.0732059
7013,-1.179,0.28691,-0.0732059
7014,-1.178,0.28691,-0.0732059
7015,-1.177,0.28691,-0.0732059
7016,-1.176,0.28691,-0.0732059
7017,-1.175,0.28691,-0.0732059
7018,-1.174,0.28691,-0.0732059
7019,-1.173,0.28691,-0.0732059
7020,-1.172,0.28691,-0.0732059
7021,-1.171,0.28691,-0.0732059
7022,-1.17,0.28691,-0.0732059
7023,-1.169,0.28691,-0.0732059
7024,-1.168,0.28691,-0.0732059
7025,-1.167,0.28691,-0.0732059
7026,-1.166,0.28691,-0.0732059
7027,-1.165,0.28691,-0.0732059
7028,-1.164,0.28691,-0.0732059
7029,-1.163,0.28691,-0.0732059
7030,-1.162,0.28691,-0.0732059
7031,-1.161,0.28691,-0.0732059
7032,-1.16,0.28691,-0.0732059
7033,-1.159,0.28691,-0.0732059
7034,-1.158,0.28691,-0.0732059
7035,-1.157,0.28691,-0.0732059
7036,-1.156,0.28691,-0.0732059
7037,-1.155,0.28691,-0.0732059
7038,-1.154,0.28691,-0.0732059
7039,-1.153,0.28691,-0.0732059
7040,-1.152,0.28691,-0.0732059
7041,-1.151,0.28691,-0.0732059
7042,-1.15,0.28691,-0.0732059
7043,-1.149,0.28691,-0.0732059
7044,-1.148,0.28691,-0.0732059
7045,-1.147,0.28691,-0.0732059
7046,-1.146,0.28691,-0.0732059
7047,-1.145,0.28691,-0.0732059
7048,-1.144,0.28691,-0.0732059
7049,-1.143,0.28691,-0.0732059
7050,-1.142,0.28691,-0.0732059
7051,-1.141,0.28691,-0.0732059
7052,-1.14,0.28691,-0.0732059
7053,-1.139,0.28691,-0.0732059
7054,-1.138,0.28691,-0.0732059
7055,-1.137,0.28691,-0.0732059
7056,-1.136,0.28691,-0.0732059
7057,-1.135,0.28691,-0.0732059
7058,-1.134,0.28691,-0.0732059
7059,-1.133,0.28691,-0.0732059
7060,-1.132,0.28691,-0.0732059
7061,-1.131,0.28691,-0.0732059
7062,-1.13,0.28691,-0.0732059
7063,-1.129,0.288649,-0.0732059
7064,-1.128,0.226051,-0.0732059
7065,-1.127,0.123458,-0.0732059
7066,-1.126,0.118242,-0.0732059
7067,-1.125,0.113025,-0.0732059
7068,-1.124,0.113025,-0.0732059
7069,-1.123,0.113025,-0.0732059
7070,-1.122,0.113025,-0.0732059
7071,-1.121,0.113025,-0.0732059
7072,-1.12,0.113025,-0.0732059
7073,-1.119,0.113025,-0.0732059
7074,-1.118,0.113025,-0.0732059
7075,-1.117,0.113025,-0.0732059
7076,-1.116,0.113025,-0.0732059
7077,-1.115,0.113025,-0.0732059
7078,-1.114,0.113025,-0.0732059
7079,-1.113,0.113025,-0.0732059
7080,-1.112,0.113025,-0.0732059
7081,-1.111,0.113025,-0.0732059
7082,-1.11,0.113025,-0.0732059
7083,-1.109,0.113025,-0.0732059
7084,-1.108,0.113025,-0.0732059
7085,-1.107,0.113025,-0.0732059
7086,-1.106,0.113025,-0.0732059
7087,-1.105,0.113025,-0.0732059
7088,-1.104,0.113025,-0.0732059
7089,-1.103,0.113025,-0.0732059
7090,-1.102,0.113025,-0.0732059
7091,-1.101,0.113025,-0.0732059
7092,-1.1,0.113025,-0.0732059
7093,-1.099,0.113025,-0.0732059
7094,-1.098,0.113025,-0.0732059
7095,-1.097,0.113025,-0.0732059
7096,-1.096,0.113025,-0.0732059
7097,-1.095,0.113025,-0.0732059
7098,-1.094,0.113025,-0.0732059
7099,-1.093,0.113025,-0.0732059
7100,-1.092,0.113025,-0.0732059
7101,-1.091,0.113025,-0.0732059
7102,-1.09,0.113025,-0.0732059
7103,-1.089,0.113025,-0.0732059
7104,-1.088,0.113025,-0.0732059
7105,-1.087,0.113025,-0.0732059
7106,-1.086,0.113025,-0.0732059
7107,-1.085,0.113025,-0.0732059
7108,-1.084,0.113025,-0.0732059
7109,-1.083,0.113025,-0.0732059
7110,-1.082,0.113025,-0.0732059
7111,-1.081,0.113025,-0.0732059
7112,-1.08,0.113025,-0.0732059
7113,-1.079,0.113025,-0.0732059
7114,-1.078,0.113025,-0.0732059
7115,-1.077,0.113025,-0.0732059
7116,-1.076,0.113025,-0.0732059
7117,-1.075,0.113025,-0.0732059
7118,-1.074,0.113025,-0.0732059
7119,-1.073,0.113025,-0.0732059
7120,-1.072,0.113025,-0.0732059
7121,-1.071,0.113025,-0.0732059
7122,-1.07,0.113025,-0.0732059
7123,-1.069,0.113025,-0.0732059
7124,-1.068,0.113025,-0.0732059
7125,-1.067,0.113025,-0.0732059
7126,-1.066,0.113025,-0.0732059
7127,-1.065,0.113025,-0.0732059
7128,-1.064,0.113025,-0.0732059
7129,-1.063,0.113025,-0.0732059
7130,-1.062,0.113025,-0.0732059
7131,-1.061,0.113025,-0.0732059
7132,-1.06,0.113025,-0.0732059
7133,-1.059,0.113025,-0.0732059
7134,-1.058,0.113025,-0.0732059
7135,-1.057,0.113025,-0.0732059
7136,-1.056,0.113025,-0.0732059
7137,-1.055,0.113025,-0.0732059
7138,-1.054,0.113025,-0.0732059
7139,-1.053,0.113025,-0.0732059
7140,-1.052,0.113025,-0.0732059
7141,-1.051,0.113025,-0.0732059
7142,-1.05,0.113025,-0.0732059
7143,-1.049,0.113025,-0.0732059
7144,-1.048,0.113025,-0.0732059
7145,-1.047,0.113025,-0.0732059
7146,-1.046,0.113025,-0.0732059
7147,-1.045,0.113025,-0.0732059
7148,-1.044,0.113025,-0.0732059
7149,-1.043,0.113025,-0.0732059
7150,-1.042,0.113025,-0.0732059
7151,-1.041,0.113025,-0.0732059
7152,-1.04,0.113025,-0.0732059
7153,-1.039,0.113025,-0.0732059
7154,-1.038,0.113025,-0.0732059
7155,-1.037,0.113025,-0.0732059
7156,-1.036,0.113025,-0.0732059
7157,-1.035,0.113025,-0.0732059
7158,-1.034,0.113025,-0.0732059
7159,-1.033,0.113025,-0.0732059
7160,-1.032,0.113025,-0.0732059
7161,-1.031,0.113025,-0.0732059
7162,-1.03,0.113025,-0.0732059
7163,-1.029,0.113025,-0.0732059
7164,-1.028,0.113025,-0.0732059
7165,-1.027,0.113025,-0.0732059
7166,-1.026,0.113025,-0.0732059
7167,-1.025,0.113025,-0.0732059
7168,-1.024,0.113025,-0.0732059
7169,-1.023,0.113025,-0.0732059
7170,-1.022,0.113025,-0.0732059
7171,-1.021,0.113025,-0.0732059
7172,-1.02,0.113025,-0.0732059
7173,-1.019,0.113025,-0.0732059
7174,-1.018,0.113025,-0.0732059
7175,-1.017,0.113025,-0.0732059
7176,-1.016,0.113025,-0.0732059
7177,-1.015,0.113025,-0.0732059
7178,-1.014,0.113025,-0.0732059
7179,-1.013,0.113025,-0.0732059
7180,-1.012,0.113025,-0.0732059
7181,-1.011,0.113025,-0.0732059
7182,-1.01,0.113025,-0.0732059
7183,-1.009,0.113025,-0.0732059
7184,-1.008,0.113025,-0.0732059
7185,-1.007,0.113025,-0.0732059
7186,-1.006,0.113025,-0.0732059
7187,-1.005,0.113025,-0.0732059
7188,-1.004,0.113025,-0.0732059
7189,-1.003,0.113025,-0.0732059
7190,-1.002,0.113025,-0.0732059
7191,-1.001,0.113025,-0.0732059
7192,-1,0.113025,-0.0732059
7193,-0.999,0.113025,-0.0732059
7194,-0.998,0.113025,-0.0732059
7195,-0.997,0.113025,-0.0732059
7196,-0.996,0.113025,-0.0732059
7197,-0.995,0.113025,-0.0732059
7198,-0.994,0.113025,-0.0732059
7199,-0.993,0.113025,-0.0732059
7200,-0.992,0.113025,-0.0732059
7201,-0.991,0.113025,-0.0732059
7202,-0.99,0.113025,-0.0732059
7203,-0.989,0.113025,-0.0732059
7204,-0.988,0.113025,-0.0732059
7205,-0.987,0.113025,-0.0732059
7206,-0.986,0.113025,-0.0732059
7207,-0.985,0.113025,-0.0732059
7208,-0.984,0.113025,-0.0732059
7209,-0.983,0.113025,-0.0732059
7210,-0.982,0.113025,-0.0732059
7211,-0.981,0.113025,-0.0732059
7212,-0.98,0.113025,-0.0732059
7213,-0.979,0.113025,-0.0732059
7214,-0.978,0.113025,-0.0732059
7215,-0.977,0.113025,-0.0732059
7216,-0.976,0.113025,-0.0732059
7217,-0.975,0.113025,-0.0732059
7218,-0.974,0.113025,-0.0732059
7219,-0.973,0.113025,-0.0732059
7220,-0.972,0.113025,-0.0732059
7221,-0.971,0.113025,-0.0732059
7222,-0.97,0.113025,-0.0732059
7223,-0.969,0.113025,-0.0732059
7224,-0.968,0.113025,-0.0732059
7225,-0.967,0.113025,-0.0732059
7226,-0.966,0.113025,-0.0732059
7227,-0.965,0.113025,-0.0732059
7228,-0.964,0.113025,-0.0732059
7229,-0.963,0.113025,-0.0732059
7230,-0.962,0.113025,-0.0732059
7231,-0.961,0.113025,-0.0732059
7232,-0.96,0.113025,-0.0732059
7233,-0.959,0.113025,-0.0732059
7234,-0.958,0.113025,-0.0732059
7235,-0.957,0.113025,-0.0732059
7236,-0.956,0.113025,-0.0732059
7237,-0.955,0.113025,-0.0732059
7238,-0.954,0.113025,-0.0732059
7239,-0.953,0.113025,-0.0732059
7240,-0.952,0.113025,-0.0732059
7241,-0.951,0.113025,-0.0732059
7242,-0.95,0.113025,-0.0732059
7243,-0.949,0.113025,-0.0732059
7244,-0.948,0.113025,-0.0732059
7245,-0.947,0.113025,-0.0732059
7246,-0.946,0.113025,-0.0732059
7247,-0.945,0.113025,-0.0732059
7248,-0.944,0.113025,-0.0732059
7249,-0.943,0.113025,-0.0732059
7250,-0.942,0.113025,-0.0732059
7251,-0.941,0.113025,-0.0732059
7252,-0.94,0.113025,-0.0732059
7253,-0.939,0.113025,-0.0732059
7254,-0.938,0.113025,-0.0732059
7255,-0.937,0.113025,-0.0732059
7256,-0.936,0.113025,-0.0732059
7257,-0.935,0.113025,-0.0732059
7258,-0.934,0.113025,-0.0732059
7259,-0.933,0.113025,-0.0732059
7260,-0.932,0.113025,-0.0732059
7261,-0.931,0.113025,-0.0732059
7262,-0.93,0.113025,-0.0732059
7263,-0.929,0.113025,-0.0732059
7264,-0.928,0.113025,-0.0732059
7265,-0.927,0.113025,-0.0732059
7266,-0.926,0.113025,-0.0732059
7267,-0.925,0.113025,-0.0732059
7268,-0.924,0.113025,-0.0732059
7269,-0.923,0.113025,-0.0732059
7270,-0.922,0.113025,-0.0732059
7271,-0.921,0.113025,-0.0732059
7272,-0.92,0.113025,-0.0732059
7273,-0.919,0.113025,-0.0732059
7274,-0.918,0.113025,-0.0732059
7275,-0.917,0.113025,-0.0732059
7276,-0.916,0.113025,-0.0732059
7277,-0.915,0.113025,-0.0732059
7278,-0.914,0.113025,-0.0732059
7279,-0.913,0.113025,-0.0732059
7280,-0.912,0.113025,-0.0732059
7281,-0.911,0.113025,-0.0732059
7282,-0.91,0.113025,-0.0732059
7283,-0.909,0.113025,-0.0732059
7284,-0.908,0.113025,-0.0732059
7285,-0.907,0.113025,-0.0732059
7286,-0.906,0.113025,-0.0732059
7287,-0.905,0.113025,-0.0732059
7288,-0.904,0.113025,-0.0732059
7289,-0.903,0.113025,-0.0732059
7290,-0.902,0.113025,-0.0732059
7291,-0.901,0.113025,-0.0732059
7292,-0.9,0.113025,-0.0732059
7293,-0.899,0.113025,-0.0732059
7294,-0.898,0.113025,-0.0732059
7295,-0.897,0.113025,-0.0732059
7296,-0.896,0.113025,-0.0732059
7297,-0.895,0.113025,-0.0732059
7298,-0.894,0.113025,-0.0732059
7299,-0.893,0.113025,-0.0732059
7300,-0.892,0.113025,-0.0732059
7301,-0.891,0.113025,-0.0732059
7302,-0.89,0.113025,-0.0732059
7303,-0.889,0.113025,-0.0732059
7304,-0.888,0.113025,-0.0732059
7305,-0.887,0.113025,-0.0732059
7306,-0.886,0.113025,-0.0732059
7307,-0.885,0.113025,-0.0732059
7308,-0.884,0.113025,-0.0732059
7309,-0.883,0.113025,-0.0732059
7310,-0.882,0.113025,-0.0732059
7311,-0.881,0.113025,-0.0732059
7312,-0.88,0.113025,-0.0732059
7313,-0.879,0.113025,-0.0732059
7314,-0.878,0.113025,-0.0732059
7315,-0.877,0.113025,-0.0732059
7316,-0.876,0.113025,-0.0732059
7317,-0.875,0.113025,-0.0732059
7318,-0.874,0.113025,-0.0732059
7319,-0.873,0.113025,-0.0732059
7320,-0.872,0.113025,-0.0732059
7321,-0.871,0.113025,-0.0732059
7322,-0.87,0.113025,-0.0732059
7323,-0.869,0.113025,-0.0732059
7324,-0.868,0.113025,-0.0732059
7325,-0.867,0.113025,-0.0732059
7326,-0.866,0.113025,-0.0732059
7327,-0.865,0.113025,-0.0732059
7328,-0.864,0.113025,-0.0732059
7329,-0.863,0.113025,-0.0732059
7330,-0.862,0.113025,-0.0732059
7331,-0.861,0.113025,-0.0732059
7332,-0.86,0.113025,-0.0732059
7333,-0.859,0.113025,-0.0732059
7334,-0.858,0.113025,-0.0732059
7335,-0.857,0.113025,-0.0732059
7336,-0.856,0.113025,-0.0732059
7337,-0.855,0.113025,-0.0732059
7338,-0.854,0.113025,-0.0732059
7339,-0.853,0.113025,-0.0732059
7340,-0.852,0.113025,-0.0732059
7341,-0.851,0.113025,-0.0732059
7342,-0.85,0.113025,-0.0732059
7343,-0.849,0.113025,-0.0732059
7344,-0.848,0.113025,-0.0732059
7345,-0.847,0.113025,-0.0732059
7346,-0.846,0.113025,-0.0732059
7347,-0.845,0.113025,-0.0732059
7348,-0.844,0.113025,-0.0732059
7349,-0.843,0.113025,-0.0732059
7350,-0.842,0.113025,-0.0732059
7351,-0.841,0.113025,-0.0732059
7352,-0.84,0.113025,-0.0732059
7353,-0.839,0.113025,-0.0732059
7354,-0.838,0.113025,-0.0732059
7355,-0.837,0.113025,-0.0732059
7356,-0.836,0.113025,-0.0732059
7357,-0.835,0.113025,-0.0732059
7358,-0.834,0.113025,-0.0732059
7359,-0.833,0.113025,-0.0732059
7360,-0.832,0.113025,-0.0732059
7361,-0.831,0.113025,-0.0732059
7362,-0.83,0.113025,-0.0732059
7363,-0.829,0.113025,-0.0732059
7364,-0.828,0.113025,-0.0732059
7365,-0.827,0.113025,-0.0732059
7366,-0.826,0.113025,-0.0732059
7367,-0.825,0.113025,-0.0732059
7368,-0.824,0.113025,-0.0732059
7369,-0.823,0.111286,-0.0732059
7370,-0.822,0.130414,-0.0732059
7371,-0.821,0.128675,-0.0732059
7372,-0.82,0.128675,-0.0732059
7373,-0.819,0.128675,-0.0732059
7374,-0.818,0.128675,-0.0732059
7375,-0.817,0.128675,-0.0732059
7376,-0.816,0.128675,-0.0732059
7377,-0.815,0.128675,-0.0732059
7378,-0.814,0.128675,-0.0732059
7379,-0.813,0.128675,-0.0732059
7380,-0.812,0.128675,-0.0732059
7381,-0.811,0.128675,-0.0732059
7382,-0.81,0.128675,-0.0732059
7383,-0.809,0.128675,-0.0732059
7384,-0.808,0.128675,-0.0732059
7385,-0.807,0.128675,-0.0732059
7386,-0.806,0.128675,-0.0732059
7387,-0.805,0.128675,-0.0732059
7388,-0.804,0.128675,-0.0732059
7389,-0.803,0.128675,-0.0732059
7390,-0.802,0.128675,-0.0732059
7391,-0.801,0.128675,-0.0732059
7392,-0.8,0.128675,-0.0732059
7393,-0.799,0.132153,-0.0732059
7394,-0.798,0.128675,-0.0732059
7395,-0.797,0.128675,-0.0732059
7396,-0.796,0.128675,-0.0732059
7397,-0.795,0.128675,-0.0732059
7398,-0.794,0.128675,-0.0732059
7399,-0.793,0.128675,-0.0732059
7400,-0.792,0.128675,-0.0732059
7401,-0.791,0.128675,-0.0732059
7402,-0.79,0.128675,-0.0732059
7403,-0.789,0.128675,-0.0732059
7404,-0.788,0.128675,-0.0732059
7405,-0.787,0.128675,-0.0732059
7406,-0.786,0.128675,-0.0732059
7407,-0.785,0.128675,-0.0732059
7408,-0.784,0.128675,-0.0732059
7409,-0.783,0.128675,-0.0732059
7410,-0.782,0.128675,-0.0732059
7411,-0.781,0.128675,-0.0732059
7412,-0.78,0.128675,-0.0732059
7413,-0.779,0.128675,-0.0732059
7414,-0.778,0.128675,-0.0732059
7415,-0.777,0.128675,-0.0732059
7416,-0.776,0.128675,-0.0732059
7417,-0.775,0.128675,-0.0732059
7418,-0.774,0.128675,-0.0732059
7419,-0.773,0.128675,-0.0732059
7420,-0.772,0.128675,-0.0732059
7421,-0.771,0.128675,-0.0732059
7422,-0.77,0.128675,-0.0732059
7423,-0.769,0.128675,-0.0732059
7424,-0.768,0.128675,-0.0732059
7425,-0.767,0.128675,-0.0732059
7426,-0.766,0.128675,-0.0732059
7427,-0.765,0.128675,-0.0732059
7428,-0.764,0.128675,-0.0732059
7429,-0.763,0.128675,-0.0732059
7430,-0.762,0.128675,-0.0732059
7431,-0.761,0.128675,-0.0732059
7432,-0.76,0.128675,-0.0732059
7433,-0.759,0.128675,-0.0732059
7434,-0.758,0.128675,-0.0732059
7435,-0.757,0.128675,-0.0732059
7436,-0.756,0.128675,-0.0732059
7437,-0.755,0.128675,-0.0732059
7438,-0.754,0.128675,-0.0732059
7439,-0.753,0.128675,-0.0732059
7440,-0.752,0.128675,-0.0732059
7441,-0.751,0.128675,-0.0732059
7442,-0.75,0.128675,-0.0732059
7443,-0.749,0.128675,-0.0732059
7444,-0.748,0.128675,-0.0732059
7445,-0.747,0.128675,-0.0732059
7446,-0.746,0.128675,-0.0732059
7447,-0.745,0.128675,-0.0732059
7448,-0.744,0.128675,-0.0732059
7449,-0.743,0.128675,-0.0732059
7450,-0.742,0.128675,-0.0732059
7451,-0.741,0.128675,-0.0732059
7452,-0.74,0.128675,-0.0732059
7453,-0.739,0.128675,-0.0732059
7454,-0.738,0.128675,-0.0732059
7455,-0.737,0.128675,-0.0732059
7456,-0.736,0.128675,-0.0732059
7457,-0.735,0.128675,-0.0732059
7458,-0.734,0.128675,-0.0732059
7459,-0.733,0.128675,-0.0732059
7460,-0.732,0.128675,-0.0732059
7461,-0.731,0.128675,-0.0732059
7462,-0.73,0.128675,-0.0732059
7463,-0.729,0.128675,-0.0732059
7464,-0.728,0.128675,-0.0732059
7465,-0.727,0.128675,-0.0732059
7466,-0.726,0.128675,-0.0732059
7467,-0.725,0.128675,-0.0732059
7468,-0.724,0.128675,-0.0732059
7469,-0.723,0.128675,-0.0732059
7470,-0.722,0.128675,-0.0732059
7471,-0.721,0.128675,-0.0732059
7472,-0.72,0.128675,-0.0732059
