Sample,Time(S),CH1(V),CH2(V)
8901,0.901,0.128675,-0.0732059
8902,0.902,0.128675,-0.0366029
8903,0.903,0.128675,-0.0549044
8904,0.904,0.128675,-0.0366029
8905,0.905,0.128675,-0.0549044
8906,0.906,0.128675,-0.0732059
8907,0.907,0.128675,-0.0732059
8908,0.908,0.128675,-0.0732059
8909,0.909,0.128675,-0.0732059
8910,0.91,0.128675,-0.0732059
8911,0.911,0.128675,-0.0732059
8912,0.912,0.128675,-0.0732059
8913,0.913,0.128675,-0.0732059
8914,0.914,0.128675,-0.0732059
8915,0.915,0.128675,-0.0732059
8916,0.916,0.128675,-0.0732059
8917,0.917,0.128675,-0.0732059
8918,0.918,0.128675,-0.0732059
8919,0.919,0.128675,-0.0366029
8920,0.92,0.128675,-0.0549044
8921,0.921,0.128675,-0.0549044
8922,0.922,0.128675,-0.0549044
8923,0.923,0.128675,-0.0549044
8924,0.924,0.128675,-0.0549044
8925,0.925,0.128675,-0.0549044
8926,0.926,0.128675,-0.0549044
8927,0.927,0.128675,-0.0549044
8928,0.928,0.128675,-0.0732059
8929,0.929,0.128675,-0.0732059
8930,0.93,0.128675,-0.0732059
8931,0.931,0.128675,-0.0732059
8932,0.932,0.128675,-0.0732059
8933,0.933,0.128675,-0.0732059
8934,0.934,0.128675,-0.0732059
8935,0.935,0.128675,-0.0732059
8936,0.936,0.128675,-0.0732059
8937,0.937,0.128675,-0.0732059
8938,0.938,0.128675,-0.0732059
8939,0.939,0.128675,-0.0732059
8940,0.94,0.128675,-0.0732059
8941,0.941,0.128675,-0.0549044
8942,0.942,0.128675,-0.0549044
8943,0.943,0.128675,-0.0732059
8944,0.944,0.128675,-0.0732059
8945,0.945,0.128675,-0.0732059
8946,0.946,0.128675,-0.0732059
8947,0.947,0.128675,-0.0732059
8948,0.948,0.128675,-0.0732059
8949,0.949,0.128675,-0.0732059
8950,0.95,0.128675,-0.0732059
8951,0.951,0.128675,-0.0732059
8952,0.952,0.128675,-0.0732059
8953,0.953,0.128675,-0.0732059
8954,0.954,0.128675,-0.0732059
8955,0.955,0.128675,-0.0732059
8956,0.956,0.128675,-0.0732059
8957,0.957,0.128675,-0.0732059
8958,0.958,0.128675,-0.0732059
8959,0.959,0.128675,-0.0732059
8960,0.96,0.128675,-0.0732059
8961,0.961,0.128675,-0.0732059
8962,0.962,0.128675,-0.0732059
8963,0.963,0.128675,-0.0732059
8964,0.964,0.128675,-0.0732059
8965,0.965,0.128675,-0.0732059
8966,0.966,0.128675,-0.0732059
8967,0.967,0.128675,-0.0732059
8968,0.968,0.128675,-0.0732059
8969,0.969,0.128675,-0.0732059
8970,0.97,0.128675,-0.0732059
8971,0.971,0.128675,-0.0732059
8972,0.972,0.128675,-0.0732059
8973,0.973,0.128675,-0.0732059
8974,0.974,0.128675,-0.0732059
8975,0.975,0.128675,-0.0732059
8976,0.976,0.128675,-0.0732059
8977,0.977,0.128675,-0.0549044
8978,0.978,0.128675,-0.0549044
8979,0.979,0.128675,-0.0549044
8980,0.98,0.128675,-0.0549044
8981,0.981,0.128675,-0.0549044
8982,0.982,0.128675,-0.0549044
8983,0.983,0.128675,-0.0549044
8984,0.984,0.128675,-0.0549044
8985,0.985,0.128675,-0.0549044
8986,0.986,0.128675,-0.0549044
8987,0.987,0.128675,-0.0732059
8988,0.988,0.128675,-0.0732059
8989,0.989,0.128675,-0.0732059
8990,0.99,0.128675,-0.0732059
8991,0.991,0.128675,-0.0732059
8992,0.992,0.128675,-0.0732059
8993,0.993,0.128675,-0.0732059
8994,0.994,0.128675,-0.0732059
8995,0.995,0.128675,-0.0549044
8996,0.996,0.128675,-0.0549044
8997,0.997,0.128675,-0.0732059
8998,0.998,0.128675,-0.0732059
8999,0.999,0.128675,-0.0549044
9000,1,0.128675,-0.0549044
9001,1.001,0.128675,-0.0549044
9002,1.002,0.128675,-0.0549044
9003,1.003,0.128675,-0.0549044
9004,1.004,0.128675,-0.0366029
9005,1.005,0.128675,-0.0732059
9006,1.006,0.128675,-0.0732059
9007,1.007,0.128675,-0.0732059
9008,1.008,0.128675,-0.0732059
9009,1.009,0.128675,-0.0732059
9010,1.01,0.128675,-0.0732059
9011,1.011,0.128675,-0.0732059
9012,1.012,0.128675,-0.0732059
9013,1.013,0.128675,-0.0732059
9014,1.014,0.128675,-0.0732059
9015,1.015,0.128675,-0.0549044
9016,1.016,0.128675,-0.0549044
9017,1.017,0.128675,-0.0549044
9018,1.018,0.128675,-0.0549044
9019,1.019,0.128675,-0.0549044
9020,1.02,0.128675,-0.0549044
9021,1.021,0.128675,-0.0549044
9022,1.022,0.128675,-0.0549044
9023,1.023,0.128675,-0.0549044
9024,1.024,0.128675,-0.0549044
9025,1.025,0.128675,-0.0549044
9026,1.026,0.128675,-0.0366029
9027,1.027,0.128675,-0.0732059
9028,1.028,0.128675,-0.0732059
9029,1.029,0.128675,-0.0732059
9030,1.03,0.128675,-0.0732059
9031,1.031,0.128675,-0.0732059
9032,1.032,0.128675,-0.0732059
9033,1.033,0.128675,-0.0732059
9034,1.034,0.128675,-0.0549044
9035,1.035,0.128675,-0.0549044
9036,1.036,0.128675,-0.0732059
9037,1.037,0.128675,-0.0549044
9038,1.038,0.128675,-0.0549044
9039,1.039,0.128675,-0.0549044
9040,1.04,0.128675,-0.0549044
9041,1.041,0.128675,-0.0549044
9042,1.042,0.128675,-0.0549044
9043,1.043,0.128675,-0.0549044
9044,1.044,0.128675,-0.0366029
9045,1.045,0.128675,-0.0549044
9046,1.046,0.128675,-0.0732059
9047,1.047,0.128675,-0.0732059
9048,1.048,0.128675,-0.0732059
9049,1.049,0.128675,-0.0732059
9050,1.05,0.128675,-0.0732059
9051,1.051,0.128675,-0.0732059
9052,1.052,0.128675,-0.0732059
9053,1.053,0.128675,-0.0732059
9054,1.054,0.128675,-0.0732059
9055,1.055,0.128675,-0.0732059
9056,1.056,0.128675,-0.0732059
9057,1.057,0.128675,-0.0366029
9058,1.058,0.128675,-0.0549044
9059,1.059,0.128675,-0.0366029
9060,1.06,0.128675,-0.0549044
9061,1.061,0.128675,-0.0549044
9062,1.062,0.128675,-0.0549044
9063,1.063,0.128675,-0.0732059
9064,1.064,0.128675,-0.0366029
9065,1.065,0.128675,-0.0549044
9066,1.066,0.128675,-0.0549044
9067,1.067,0.128675,-0.0732059
9068,1.068,0.128675,-0.0732059
9069,1.069,0.128675,-0.0732059
9070,1.07,0.128675,-0.0732059
9071,1.071,0.128675,-0.0732059
9072,1.072,0.128675,-0.0732059
9073,1.073,0.128675,-0.0732059
9074,1.074,0.128675,-0.0732059
9075,1.075,0.128675,-0.0732059
9076,1.076,0.128675,-0.0732059
9077,1.077,0.128675,-0.0732059
9078,1.078,0.128675,-0.0549044
9079,1.079,0.128675,-0.0732059
9080,1.08,0.128675,-0.0366029
9081,1.081,0.128675,-0.0732059
9082,1.082,0.128675,-0.0732059
9083,1.083,0.128675,-0.0549044
9084,1.084,0.128675,-0.0549044
9085,1.085,0.128675,-0.0549044
9086,1.086,0.128675,-0.0549044
9087,1.087,0.128675,-0.0732059
9088,1.088,0.128675,-0.0732059
9089,1.089,0.128675,-0.0732059
9090,1.09,0.128675,-0.0732059
9091,1.091,0.128675,-0.0732059
9092,1.092,0.128675,-0.0732059
9093,1.093,0.128675,-0.0732059
9094,1.094,0.128675,-0.0732059
9095,1.095,0.128675,-0.0732059
9096,1.096,0.128675,-0.0732059
9097,1.097,0.128675,-0.0732059
9098,1.098,0.128675,-0.0732059
9099,1.099,0.128675,-0.0732059
9100,1.1,0.128675,-0.0732059
9101,1.101,0.128675,-0.0732059
9102,1.102,0.128675,-0.0366029
9103,1.103,0.128675,-0.0366029
9104,1.104,0.128675,-0.0732059
9105,1.105,0.128675,-0.0732059
9106,1.106,0.128675,-0.0732059
9107,1.107,0.128675,-0.0732059
9108,1.108,0.128675,-0.0732059
9109,1.109,0.128675,-0.0732059
9110,1.11,0.128675,-0.0732059
9111,1.111,0.128675,-0.0732059
9112,1.112,0.128675,-0.0732059
9113,1.113,0.128675,-0.0732059
9114,1.114,0.128675,-0.0732059
9115,1.115,0.128675,-0.0732059
9116,1.116,0.128675,-0.0732059
9117,1.117,0.128675,-0.0732059
9118,1.118,0.128675,-0.0366029
9119,1.119,0.128675,-0.0549044
9120,1.12,0.128675,-0.0549044
9121,1.121,0.128675,-0.0549044
9122,1.122,0.128675,-0.0549044
9123,1.123,0.128675,-0.0549044
9124,1.124,0.128675,-0.0366029
9125,1.125,0.128675,-0.0366029
9126,1.126,0.128675,-0.0732059
9127,1.127,0.128675,-0.0732059
9128,1.128,0.128675,-0.0732059
9129,1.129,0.128675,-0.0732059
9130,1.13,0.128675,-0.0732059
9131,1.131,0.128675,-0.0732059
9132,1.132,0.128675,-0.0732059
9133,1.133,0.128675,-0.0732059
9134,1.134,0.128675,-0.0732059
9135,1.135,0.128675,-0.0732059
9136,1.136,0.128675,-0.0732059
9137,1.137,0.128675,-0.0732059
9138,1.138,0.128675,-0.0732059
9139,1.139,0.128675,-0.0549044
9140,1.14,0.128675,-0.0549044
9141,1.141,0.128675,-0.0366029
9142,1.142,0.128675,-0.0549044
9143,1.143,0.128675,-0.0366029
9144,1.144,0.128675,-0.0732059
9145,1.145,0.128675,-0.0732059
9146,1.146,0.128675,-0.0732059
9147,1.147,0.128675,-0.0732059
9148,1.148,0.128675,-0.0732059
9149,1.149,0.128675,-0.0732059
9150,1.15,0.128675,-0.0732059
9151,1.151,0.128675,-0.0732059
9152,1.152,0.128675,-0.0732059
9153,1.153,0.128675,-0.0732059
9154,1.154,0.128675,-0.0732059
9155,1.155,0.128675,-0.0732059
9156,1.156,0.128675,-0.0732059
9157,1.157,0.128675,-0.0732059
9158,1.158,0.128675,-0.0732059
9159,1.159,0.128675,-0.0732059
9160,1.16,0.128675,-0.0732059
9161,1.161,0.128675,-0.0732059
9162,1.162,0.128675,-0.0732059
9163,1.163,0.128675,-0.0732059
9164,1.164,0.128675,-0.0366029
9165,1.165,0.128675,-0.0732059
9166,1.166,0.128675,-0.0732059
9167,1.167,0.128675,-0.0732059
9168,1.168,0.128675,-0.0732059
9169,1.169,0.128675,-0.0732059
9170,1.17,0.128675,-0.0732059
9171,1.171,0.128675,-0.0732059
9172,1.172,0.128675,-0.0732059
9173,1.173,0.128675,-0.0732059
9174,1.174,0.128675,-0.0732059
9175,1.175,0.128675,-0.0732059
9176,1.176,0.128675,-0.0732059
9177,1.177,0.128675,-0.0732059
9178,1.178,0.128675,-0.0732059
9179,1.179,0.128675,-0.0549044
9180,1.18,0.128675,-0.0732059
9181,1.181,0.128675,-0.0366029
9182,1.182,0.128675,-0.0549044
9183,1.183,0.128675,-0.0549044
9184,1.184,0.128675,-0.0366029
9185,1.185,0.128675,-0.0732059
9186,1.186,0.128675,-0.0732059
9187,1.187,0.128675,-0.0732059
9188,1.188,0.128675,-0.0732059
9189,1.189,0.128675,-0.0732059
9190,1.19,0.128675,-0.0732059
9191,1.191,0.128675,-0.0732059
9192,1.192,0.130414,-0.0732059
9193,1.193,0.126936,-0.0732059
9194,1.194,0.128675,-0.0732059
9195,1.195,0.128675,-0.0732059
9196,1.196,0.128675,-0.0732059
9197,1.197,0.128675,-0.0732059
9198,1.198,0.128675,-0.0732059
9199,1.199,0.128675,-0.0549044
9200,1.2,0.128675,-0.0549044
9201,1.201,0.128675,-0.0732059
9202,1.202,0.128675,-0.0732059
9203,1.203,0.128675,-0.0732059
9204,1.204,0.128675,-0.0732059
9205,1.205,0.128675,-0.0732059
9206,1.206,0.128675,-0.0732059
9207,1.207,0.128675,-0.0732059
9208,1.208,0.128675,-0.0732059
9209,1.209,0.128675,-0.0732059
9210,1.21,0.128675,-0.0732059
9211,1.211,0.128675,-0.0732059
9212,1.212,0.128675,-0.0732059
9213,1.213,0.128675,-0.0732059
9214,1.214,0.128675,-0.0732059
9215,1.215,0.128675,-0.0732059
9216,1.216,0.128675,-0.0732059
9217,1.217,0.128675,-0.0732059
9218,1.218,0.128675,-0.0366029
9219,1.219,0.128675,-0.0549044
9220,1.22,0.128675,-0.0549044
9221,1.221,0.128675,-0.0732059
9222,1.222,0.128675,-0.0732059
9223,1.223,0.128675,-0.0366029
9224,1.224,0.128675,-0.0549044
9225,1.225,0.128675,-0.0732059
9226,1.226,0.128675,-0.0732059
9227,1.227,0.128675,-0.0732059
9228,1.228,0.128675,-0.0732059
9229,1.229,0.128675,-0.0732059
9230,1.23,0.128675,-0.0732059
9231,1.231,0.128675,-0.0732059
9232,1.232,0.128675,-0.0732059
9233,1.233,0.128675,-0.0732059
9234,1.234,0.128675,-0.0732059
9235,1.235,0.128675,-0.0732059
9236,1.236,0.128675,-0.0732059
9237,1.237,0.128675,-0.0732059
9238,1.238,0.128675,-0.0732059
9239,1.239,0.128675,-0.0732059
9240,1.24,0.128675,-0.0549044
9241,1.241,0.128675,-0.0549044
9242,1.242,0.128675,-0.0732059
9243,1.243,0.128675,-0.0732059
9244,1.244,0.128675,-0.0732059
9245,1.245,0.128675,-0.0732059
9246,1.246,0.128675,-0.0549044
9247,1.247,0.128675,-0.0549044
9248,1.248,0.128675,-0.0732059
9249,1.249,0.128675,-0.0732059
9250,1.25,0.128675,-0.0732059
9251,1.251,0.128675,-0.0732059
9252,1.252,0.128675,-0.0732059
9253,1.253,0.128675,-0.0732059
9254,1.254,0.128675,-0.0732059
9255,1.255,0.128675,-0.0732059
9256,1.256,0.128675,-0.0732059
9257,1.257,0.128675,-0.0732059
9258,1.258,0.128675,-0.0732059
9259,1.259,0.128675,-0.0732059
9260,1.26,0.128675,-0.0732059
9261,1.261,0.128675,-0.0732059
9262,1.262,0.128675,-0.0732059
9263,1.263,0.128675,-0.0732059
9264,1.264,0.128675,-0.0732059
9265,1.265,0.128675,-0.0732059
9266,1.266,0.128675,-0.0732059
9267,1.267,0.128675,-0.0732059
9268,1.268,0.128675,-0.0732059
9269,1.269,0.128675,-0.0732059
9270,1.27,0.128675,-0.0732059
9271,1.271,0.128675,-0.0732059
9272,1.272,0.128675,-0.0732059
9273,1.273,0.128675,-0.0732059
9274,1.274,0.128675,-0.0732059
9275,1.275,0.128675,-0.0732059
9276,1.276,0.128675,-0.0732059
9277,1.277,0.128675,-0.0549044
9278,1.278,0.128675,-0.0549044
9279,1.279,0.128675,-0.0732059
9280,1.28,0.128675,-0.0549044
9281,1.281,0.128675,-0.0366029
9282,1.282,0.128675,-0.0549044
9283,1.283,0.128675,-0.0549044
9284,1.284,0.128675,-0.0549044
9285,1.285,0.128675,-0.0732059
9286,1.286,0.128675,-0.0732059
9287,1.287,0.128675,-0.0732059
9288,1.288,0.128675,-0.0732059
9289,1.289,0.128675,-0.0732059
9290,1.29,0.128675,-0.0732059
9291,1.291,0.128675,-0.0732059
9292,1.292,0.128675,-0.0732059
9293,1.293,0.128675,-0.0732059
9294,1.294,0.128675,-0.0732059
9295,1.295,0.128675,-0.0732059
9296,1.296,0.128675,-0.0732059
9297,1.297,0.128675,-0.0366029
9298,1.298,0.128675,-0.0549044
9299,1.299,0.128675,-0.0549044
9300,1.3,0.128675,-0.0549044
9301,1.301,0.128675,-0.0549044
9302,1.302,0.128675,-0.0549044
9303,1.303,0.128675,-0.0549044
9304,1.304,0.128675,-0.0549044
9305,1.305,0.128675,-0.0549044
9306,1.306,0.128675,-0.0549044
9307,1.307,0.128675,-0.0366029
9308,1.308,0.128675,-0.0732059
9309,1.309,0.128675,-0.0732059
9310,1.31,0.128675,-0.0732059
9311,1.311,0.128675,-0.0732059
9312,1.312,0.128675,-0.0732059
9313,1.313,0.128675,-0.0732059
9314,1.314,0.128675,-0.0732059
9315,1.315,0.128675,-0.0732059
9316,1.316,0.128675,-0.0732059
9317,1.317,0.128675,-0.0549044
9318,1.318,0.128675,-0.0549044
9319,1.319,0.128675,-0.0549044
9320,1.32,0.128675,-0.0549044
9321,1.321,0.128675,-0.0732059
9322,1.322,0.128675,-0.0366029
9323,1.323,0.128675,-0.0366029
9324,1.324,0.128675,-0.0732059
9325,1.325,0.128675,-0.0732059
9326,1.326,0.128675,-0.0732059
9327,1.327,0.128675,-0.0732059
9328,1.328,0.128675,-0.0732059
9329,1.329,0.128675,-0.0732059
9330,1.33,0.128675,-0.0732059
9331,1.331,0.128675,-0.0732059
9332,1.332,0.128675,-0.0732059
9333,1.333,0.128675,-0.0732059
9334,1.334,0.128675,-0.0732059
9335,1.335,0.128675,-0.0732059
9336,1.336,0.128675,-0.0732059
9337,1.337,0.128675,-0.0732059
9338,1.338,0.128675,-0.0732059
9339,1.339,0.128675,-0.0732059
9340,1.34,0.128675,-0.0732059
9341,1.341,0.128675,-0.0549044
9342,1.342,0.128675,-0.0549044
9343,1.343,0.128675,-0.0549044
9344,1.344,0.128675,-0.0549044
9345,1.345,0.128675,-0.0732059
9346,1.346,0.128675,-0.0732059
9347,1.347,0.128675,-0.0732059
9348,1.348,0.128675,-0.0732059
9349,1.349,0.128675,-0.0732059
9350,1.35,0.128675,-0.0732059
9351,1.351,0.128675,-0.0732059
9352,1.352,0.128675,-0.0732059
9353,1.353,0.128675,-0.0732059
9354,1.354,0.128675,-0.0732059
9355,1.355,0.128675,-0.0732059
9356,1.356,0.128675,-0.0732059
9357,1.357,0.128675,-0.0732059
9358,1.358,0.128675,-0.0732059
9359,1.359,0.128675,-0.0549044
9360,1.36,0.128675,-0.0549044
9361,1.361,0.128675,-0.0549044
9362,1.362,0.128675,-0.0549044
9363,1.363,0.128675,-0.0366029
9364,1.364,0.128675,-0.0732059
9365,1.365,0.128675,-0.0732059
9366,1.366,0.128675,-0.0732059
9367,1.367,0.128675,-0.0732059
9368,1.368,0.128675,-0.0732059
9369,1.369,0.128675,-0.0732059
9370,1.37,0.128675,-0.0732059
9371,1.371,0.128675,-0.0732059
9372,1.372,0.128675,-0.0732059
9373,1.373,0.128675,-0.0732059
9374,1.374,0.128675,-0.0732059
9375,1.375,0.128675,-0.0732059
9376,1.376,0.128675,-0.0732059
9377,1.377,0.128675,-0.0732059
9378,1.378,0.128675,-0.0732059
9379,1.379,0.128675,-0.0549044
9380,1.38,0.128675,-0.0549044
9381,1.381,0.128675,-0.0732059
9382,1.382,0.128675,-0.0366029
9383,1.383,0.128675,-0.0366029
9384,1.384,0.128675,-0.0732059
9385,1.385,0.128675,-0.0732059
9386,1.386,0.128675,-0.0732059
9387,1.387,0.128675,-0.0732059
9388,1.388,0.128675,-0.0732059
9389,1.389,0.128675,-0.0732059
9390,1.39,0.128675,-0.0732059
9391,1.391,0.128675,-0.0732059
9392,1.392,0.128675,-0.0732059
9393,1.393,0.128675,-0.0732059
9394,1.394,0.128675,-0.0732059
9395,1.395,0.128675,-0.0732059
9396,1.396,0.128675,-0.0732059
9397,1.397,0.128675,-0.0732059
9398,1.398,0.128675,-0.0732059
9399,1.399,0.128675,-0.0732059
9400,1.4,0.128675,-0.0549044
9401,1.401,0.128675,-0.0549044
9402,1.402,0.128675,-0.0732059
9403,1.403,0.128675,-0.0732059
9404,1.404,0.128675,-0.0732059
9405,1.405,0.128675,-0.0732059
9406,1.406,0.128675,-0.0732059
9407,1.407,0.128675,-0.0732059
9408,1.408,0.128675,-0.0732059
9409,1.409,0.128675,-0.0732059
9410,1.41,0.128675,-0.0732059
9411,1.411,0.128675,-0.0732059
9412,1.412,0.128675,-0.0732059
9413,1.413,0.128675,-0.0732059
9414,1.414,0.128675,-0.0732059
9415,1.415,0.128675,-0.0732059
9416,1.416,0.128675,-0.0732059
9417,1.417,0.128675,-0.0732059
9418,1.418,0.128675,-0.0732059
9419,1.419,0.128675,-0.0732059
9420,1.42,0.128675,-0.0732059
9421,1.421,0.128675,-0.0366029
9422,1.422,0.128675,-0.0549044
9423,1.423,0.128675,-0.0549044
9424,1.424,0.128675,-0.0732059
9425,1.425,0.128675,-0.0549044
9426,1.426,0.128675,-0.0549044
9427,1.427,0.128675,-0.0732059
9428,1.428,0.128675,-0.0732059
9429,1.429,0.128675,-0.0732059
9430,1.43,0.128675,-0.0732059
9431,1.431,0.128675,-0.0732059
9432,1.432,0.128675,-0.0732059
9433,1.433,0.128675,-0.0732059
9434,1.434,0.128675,-0.0732059
9435,1.435,0.128675,-0.0732059
9436,1.436,0.128675,-0.0732059
9437,1.437,0.128675,-0.0732059
9438,1.438,0.128675,-0.0732059
9439,1.439,0.128675,-0.0732059
9440,1.44,0.128675,-0.0549044
9441,1.441,0.128675,-0.0549044
9442,1.442,0.128675,-0.0732059
9443,1.443,0.128675,-0.0549044
9444,1.444,0.128675,-0.0549044
9445,1.445,0.128675,-0.0732059
9446,1.446,0.128675,-0.0732059
9447,1.447,0.128675,-0.0732059
9448,1.448,0.128675,-0.0732059
9449,1.449,0.128675,-0.0732059
9450,1.45,0.128675,-0.0732059
9451,1.451,0.128675,-0.0732059
9452,1.452,0.128675,-0.0732059
9453,1.453,0.128675,-0.0732059
9454,1.454,0.128675,-0.0732059
9455,1.455,0.128675,-0.0732059
9456,1.456,0.128675,-0.0732059
9457,1.457,0.128675,-0.0732059
9458,1.458,0.128675,-0.0732059
9459,1.459,0.128675,-0.0549044
9460,1.46,0.128675,-0.0549044
9461,1.461,0.128675,-0.0732059
9462,1.462,0.128675,-0.0549044
9463,1.463,0.128675,-0.0549044
9464,1.464,0.128675,-0.0549044
9465,1.465,0.128675,-0.0549044
9466,1.466,0.128675,-0.0732059
9467,1.467,0.128675,-0.0732059
9468,1.468,0.128675,-0.0732059
9469,1.469,0.128675,-0.0732059
9470,1.47,0.128675,-0.0732059
9471,1.471,0.128675,-0.0732059
9472,1.472,0.128675,-0.0732059
9473,1.473,0.128675,-0.0732059
9474,1.474,0.128675,-0.0732059
9475,1.475,0.128675,-0.0732059
9476,1.476,0.128675,-0.0732059
9477,1.477,0.128675,-0.0732059
9478,1.478,0.128675,-0.0732059
9479,1.479,0.128675,-0.0366029
9480,1.48,0.128675,-0.0549044
9481,1.481,0.128675,-0.0549044
9482,1.482,0.128675,-0.0549044
9483,1.483,0.128675,-0.0549044
9484,1.484,0.128675,-0.0549044
9485,1.485,0.128675,-0.0549044
9486,1.486,0.128675,-0.0549044
9487,1.487,0.128675,-0.0549044
9488,1.488,0.128675,-0.0549044
9489,1.489,0.128675,-0.0732059
9490,1.49,0.128675,-0.0732059
9491,1.491,0.128675,-0.0732059
9492,1.492,0.128675,-0.0732059
9493,1.493,0.128675,-0.0732059
9494,1.494,0.128675,-0.0732059
9495,1.495,0.128675,-0.0732059
9496,1.496,0.128675,-0.0732059
9497,1.497,0.128675,-0.0732059
9498,1.498,0.128675,-0.0366029
9499,1.499,0.128675,-0.0549044
9500,1.5,0.128675,-0.0732059
9501,1.501,0.128675,-0.0366029
9502,1.502,0.128675,-0.0549044
9503,1.503,0.128675,-0.0549044
9504,1.504,0.128675,-0.0366029
9505,1.505,0.128675,-0.0732059
9506,1.506,0.128675,-0.0732059
9507,1.507,0.128675,-0.0732059
9508,1.508,0.128675,-0.0732059
9509,1.509,0.128675,-0.0732059
9510,1.51,0.128675,-0.0732059
9511,1.511,0.128675,-0.0732059
9512,1.512,0.128675,-0.0732059
9513,1.513,0.128675,-0.0732059
9514,1.514,0.128675,-0.0732059
9515,1.515,0.128675,-0.0732059
9516,1.516,0.128675,-0.0732059
9517,1.517,0.128675,-0.0366029
9518,1.518,0.128675,-0.0549044
9519,1.519,0.128675,-0.0549044
9520,1.52,0.128675,-0.0549044
9521,1.521,0.128675,-0.0549044
9522,1.522,0.128675,-0.0549044
9523,1.523,0.128675,-0.0366029
9524,1.524,0.128675,-0.0732059
9525,1.525,0.128675,-0.0732059
9526,1.526,0.128675,-0.0732059
9527,1.527,0.128675,-0.0732059
9528,1.528,0.128675,-0.0732059
9529,1.529,0.128675,-0.0732059
9530,1.53,0.128675,-0.0732059
9531,1.531,0.128675,-0.0732059
9532,1.532,0.128675,-0.0732059
9533,1.533,0.128675,-0.0732059
9534,1.534,0.128675,-0.0732059
9535,1.535,0.128675,-0.0732059
9536,1.536,0.128675,-0.0732059
9537,1.537,0.128675,-0.0732059
9538,1.538,0.128675,-0.0732059
9539,1.539,0.128675,-0.0732059
9540,1.54,0.128675,-0.0732059
9541,1.541,0.128675,-0.0732059
9542,1.542,0.128675,-0.0732059
9543,1.543,0.128675,-0.0732059
9544,1.544,0.128675,-0.0732059
9545,1.545,0.128675,-0.0732059
9546,1.546,0.128675,-0.0732059
9547,1.547,0.128675,-0.0732059
9548,1.548,0.128675,-0.0732059
9549,1.549,0.128675,-0.0732059
9550,1.55,0.128675,-0.0732059
9551,1.551,0.128675,-0.0732059
9552,1.552,0.128675,-0.0732059
9553,1.553,0.128675,-0.0732059
9554,1.554,0.128675,-0.0732059
9555,1.555,0.128675,-0.0732059
9556,1.556,0.128675,-0.0732059
9557,1.557,0.128675,-0.0732059
9558,1.558,0.128675,-0.0732059
9559,1.559,0.128675,-0.0732059
9560,1.56,0.128675,-0.0732059
9561,1.561,0.128675,-0.0732059
9562,1.562,0.128675,-0.0732059
9563,1.563,0.128675,-0.0732059
9564,1.564,0.128675,-0.0732059
9565,1.565,0.128675,-0.0732059
9566,1.566,0.128675,-0.0732059
9567,1.567,0.128675,-0.0732059
9568,1.568,0.128675,-0.0732059
9569,1.569,0.128675,-0.0732059
9570,1.57,0.128675,-0.0732059
9571,1.571,0.128675,-0.0732059
9572,1.572,0.128675,-0.0732059
9573,1.573,0.128675,-0.0732059
9574,1.574,0.128675,-0.0732059
9575,1.575,0.128675,-0.0732059
9576,1.576,0.128675,-0.0732059
9577,1.577,0.128675,-0.0549044
9578,1.578,0.128675,-0.0549044
9579,1.579,0.128675,-0.0366029
9580,1.58,0.128675,-0.0732059
9581,1.581,0.128675,-0.0732059
9582,1.582,0.128675,-0.0732059
9583,1.583,0.128675,-0.0732059
9584,1.584,0.128675,-0.0732059
9585,1.585,0.128675,-0.0732059
9586,1.586,0.128675,-0.0732059
9587,1.587,0.128675,-0.0732059
9588,1.588,0.128675,-0.0732059
9589,1.589,0.128675,-0.0732059
9590,1.59,0.128675,-0.0732059
9591,1.591,0.128675,-0.0732059
9592,1.592,0.128675,-0.0732059
9593,1.593,0.128675,-0.0732059
9594,1.594,0.128675,-0.0732059
9595,1.595,0.128675,-0.0732059
9596,1.596,0.128675,-0.0732059
9597,1.597,0.128675,-0.0732059
9598,1.598,0.128675,-0.0732059
9599,1.599,0.128675,-0.0732059
9600,1.6,0.128675,-0.0732059
9601,1.601,0.128675,-0.0732059
9602,1.602,0.128675,-0.0732059
9603,1.603,0.128675,-0.0732059
9604,1.604,0.128675,-0.0732059
9605,1.605,0.128675,-0.0732059
9606,1.606,0.128675,-0.0732059
9607,1.607,0.128675,-0.0732059
9608,1.608,0.128675,-0.0732059
9609,1.609,0.128675,-0.0732059
9610,1.61,0.128675,-0.0732059
9611,1.611,0.128675,-0.0732059
9612,1.612,0.128675,-0.0732059
9613,1.613,0.128675,-0.0732059
9614,1.614,0.128675,-0.0732059
9615,1.615,0.128675,-0.0732059
9616,1.616,0.128675,-0.0732059
9617,1.617,0.128675,-0.0732059
9618,1.618,0.128675,-0.0732059
9619,1.619,0.128675,-0.0732059
9620,1.62,0.128675,-0.0366029
9621,1.621,0.128675,-0.0549044
9622,1.622,0.128675,-0.0549044
9623,1.623,0.128675,-0.0549044
9624,1.624,0.128675,-0.0732059
9625,1.625,0.128675,-0.0732059
9626,1.626,0.128675,-0.0732059
9627,1.627,0.128675,-0.0732059
9628,1.628,0.128675,-0.0732059
9629,1.629,0.128675,-0.0732059
9630,1.63,0.128675,-0.0732059
9631,1.631,0.128675,-0.0732059
9632,1.632,0.128675,-0.0732059
9633,1.633,0.128675,-0.0732059
9634,1.634,0.128675,-0.0732059
9635,1.635,0.128675,-0.0732059
